,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
172,10,12,L10H12,0.061352886,0.027905487,0.00062991,0.03388241,0.0065058824,0.8114857,0.9702381,0.08243327,0.035646323,0.0010330103,0.048698794
173,10,13,L10H13,0.038598754,0.032891165,0.00080273376,0.07143052,0.0060173282,-0.20308307,-0.06521216,0.04936229,0.041073978,0.001130197,0.11926952
174,10,14,L10H14,0.032081448,0.038188644,7.591602e-05,0.08862682,0.028905217,0.20192,-0.8935643,0.04274837,0.03381635,0.0002574856,0.1211668
175,10,15,L10H15,0.05115127,0.004744712,1.5184667e-05,0.001813981,0.002435012,0.5820328,0.9328024,0.06945345,0.011369047,7.153456e-05,0.008431059
176,11,0,L11H0,0.053858384,0.029470567,0.0007539274,0.06365641,0.0058305603,0.84300953,0.47294736,0.07371966,0.039012615,0.0013506113,0.09061612
177,11,1,L11H1,0.04235502,0.033421077,0.007553787,0.3194027,0.93632734,0.99421877,-0.13709785,0.038671855,0.0048077754,0.0018308043,0.09831762
178,11,2,L11H2,0.052725296,0.003361991,4.4360142e-05,0.003583032,0.0046328823,0.7335711,0.9620248,0.08392687,0.007918723,0.00010930716,0.011355291
179,11,3,L11H3,0.029904729,0.016024265,0.001138174,0.08306128,0.1527162,0.90602684,0.7024138,0.04818341,0.015632082,0.0013352033,0.10723922
180,11,4,L11H4,0.049593993,0.023884408,0.0029191482,0.11991414,0.0071702884,0.8404009,0.5564966,0.056216642,0.023301126,0.0028378756,0.123627864
181,11,5,L11H5,0.028863534,0.013131165,0.00015252543,0.011962405,0.004188106,0.2841908,0.61098766,0.046198472,0.012482675,0.00018420364,0.016630175
182,11,6,L11H6,0.060240492,0.00763382,8.458009e-05,0.003883199,0.0013463375,0.7626582,0.9851925,0.08002513,0.017429221,0.000261754,0.014526722
183,11,7,L11H7,0.05797109,0.018816663,0.00030280382,0.016219713,0.0019241004,0.73917556,0.94895077,0.07601768,0.03773909,0.0007829536,0.048036817
184,11,8,L11H8,0.03964988,0.027322419,0.0014879812,0.10141469,0.00833412,0.73237187,0.018334039,0.05658978,0.035926625,0.0020414605,0.15557107
185,11,9,L11H9,0.030375604,0.022918252,6.218597e-05,0.076635346,0.011528324,-0.8902022,-0.8787753,0.04193325,0.02643447,0.00015546157,0.11105651
186,11,10,L11H10,0.024013916,0.027331613,0.0,0.12857081,0.016326219,-0.84876597,-0.9851573,0.033994272,0.027318584,0.000110080204,0.16046734
187,11,11,L11H11,0.024068149,0.02784481,0.0022243597,0.24368426,0.0026205324,-0.048363365,-0.8499903,0.033868063,0.037972163,0.00785728,0.48118418
188,11,12,L11H12,0.054954473,0.005200814,3.3187836e-05,0.006199446,0.003737878,0.01673368,0.9628761,0.080284506,0.009935769,0.00014194779,0.017859187
189,11,13,L11H13,0.0149466945,0.033151884,0.0,0.071989335,0.0011682275,-0.8124887,-0.99782145,0.03099666,0.041342247,0.0,0.101263665
190,11,14,L11H14,0.077436715,0.037411552,0.00094392867,0.06296825,0.076775365,0.958404,0.9924104,0.10680018,0.036389112,0.0012764025,0.077152036
191,11,15,L11H15,0.0069468664,0.029715484,5.344739e-05,0.070454545,0.0026312738,-0.548561,-0.7260066,0.023624646,0.04163844,0.00042594498,0.10296562
192,12,0,L12H0,0.034967583,0.025426595,0.0013346937,0.13537237,0.14952986,0.98250383,0.94881845,0.051255036,0.024428839,0.0018080376,0.18493585
193,12,1,L12H1,0.03267692,0.017349215,0.00400552,0.1961694,0.90652245,0.9974322,0.47303325,0.032766752,0.0045178924,0.0012758655,0.06651946
194,12,2,L12H2,0.03832283,0.012667442,0.00042731373,0.031406112,0.0048748427,0.40265435,0.3027568,0.05908206,0.020206476,0.0007568851,0.058663074
195,12,3,L12H3,0.018981274,0.053984635,0.0,0.36503154,0.13071351,-0.9916917,-0.816898,0.032919448,0.047369525,0.0,0.3081951
196,12,4,L12H4,0.026678266,0.009791149,0.0006859865,0.057116214,0.019037459,0.5151876,-0.22807564,0.039399367,0.012879254,0.0010483515,0.11445564
197,12,5,L12H5,0.039208636,0.025867958,0.00012398777,0.08714381,0.0099372575,-0.7927726,-0.9763941,0.05330065,0.031654336,0.00037539552,0.13301858
198,12,6,L12H6,0.042676713,0.021851534,0.0003178297,0.03381737,0.004699923,0.11584889,0.9169578,0.058803543,0.032968756,0.0006825369,0.07194833
199,12,7,L12H7,0.0686481,0.022845572,0.000353259,0.037552536,0.008852215,0.27837083,0.30218312,0.09575938,0.03215811,0.0009270694,0.066266075
200,12,8,L12H8,0.09267456,0.0019759173,5.3552387e-05,0.0016893066,0.0027839863,0.88884217,0.9829536,0.12146856,0.0047338223,0.00012910791,0.004348818
201,12,9,L12H9,0.014209889,0.022416536,0.0,0.10211755,0.006530501,-0.9188613,-0.9923712,0.024028718,0.027972419,0.0,0.15151519
202,12,10,L12H10,0.051451147,0.012712585,0.00014949554,0.013699838,0.0036309862,0.5144543,-0.78593564,0.06517795,0.017539687,0.00037911203,0.03543507
203,12,11,L12H11,0.024635816,0.019951424,0.001523838,0.2086208,0.0064852578,-0.18922889,-0.69607425,0.03357359,0.026209408,0.0028340963,0.3530817
204,12,12,L12H12,0.042649917,0.03077082,0.00024635918,0.065372676,0.04624125,0.011519584,0.6599544,0.062882245,0.0373511,0.000546328,0.10265425
205,12,13,L12H13,0.041422892,0.022385929,0.005824779,0.54020476,0.34960666,0.98402333,0.034488726,0.07099659,0.012480029,0.0043559875,0.4520382
206,12,14,L12H14,0.050725132,0.01884083,0.00039589597,0.033926092,0.0061230385,0.66257167,0.9738577,0.07566248,0.02558266,0.00060000044,0.05109698
207,12,15,L12H15,0.051020145,0.033152033,0.0007678162,0.06543152,0.0048298216,0.9586829,0.791113,0.07838208,0.049252972,0.0014565594,0.12066946
208,13,0,L13H0,0.025912168,0.03465217,0.008759863,0.24354059,0.008798751,0.8481941,-0.92547834,0.03433928,0.04384187,0.013473121,0.46409747
209,13,1,L13H1,0.027937815,0.018864842,4.206839e-05,0.060535382,0.010762295,-0.34421396,-0.045172602,0.042633463,0.023628619,0.0002045283,0.09948334
210,13,2,L13H2,0.03779295,0.022077175,0.00021146792,0.06447127,0.0051916842,-0.06588303,-0.12998083,0.061646663,0.031296603,0.00058803265,0.11232628
211,13,3,L13H3,0.08095712,0.017998865,0.00025181667,0.017616568,0.002856853,0.9851226,0.97864485,0.13366027,0.03156709,0.0005651521,0.039067283
212,13,4,L13H4,0.027315078,0.018920684,0.0,0.047928113,0.004763423,-0.9500833,-0.3322804,0.04219635,0.028210089,3.1434647e-06,0.09756584
213,13,5,L13H5,0.100208506,0.0014244699,1.4986776e-05,0.0005030992,0.0006377205,0.88095087,0.9728423,0.14233366,0.0032690256,3.9072384e-05,0.0015742645
214,13,6,L13H6,0.034992505,0.019177163,0.00050557574,0.063466825,0.0037690955,-0.17990443,0.19832064,0.05171942,0.026991662,0.0011706469,0.13730119
215,13,7,L13H7,0.07097835,0.012308012,0.0003701993,0.017128076,0.0034294552,0.18676999,0.13630542,0.08601542,0.017990576,0.0008031187,0.033057485
216,13,8,L13H8,0.03978997,0.02099491,0.00044750614,0.051448528,0.006864596,0.93378997,0.98675954,0.06427993,0.031350438,0.00079684216,0.096512154
217,13,9,L13H9,0.022298474,0.036930345,0.0,0.15486906,0.028536424,-0.97229147,-0.9973445,0.035224054,0.03662677,9.791926e-06,0.1763702
218,13,10,L13H10,0.06311911,0.015529873,0.00011446531,0.011991739,0.0033670475,0.36681592,0.9603596,0.08811158,0.039799508,0.00092818675,0.049445517
219,13,11,L13H11,0.055433106,0.026794167,0.0002410269,0.0596053,0.023532674,0.8845504,0.9564056,0.085078284,0.030776344,0.0005397147,0.07967343
220,13,12,L13H12,0.032155667,0.04609964,0.0016697384,0.23689155,0.0043835947,0.9866693,-0.6634367,0.048358075,0.055867195,0.0022600843,0.26362315
221,13,13,L13H13,0.051418323,0.0077378135,0.00021830694,0.014870923,0.0038200817,0.49211645,0.9580177,0.0866781,0.012763715,0.00035008276,0.025446199
222,13,14,L13H14,0.04827313,0.018298859,0.0051267343,0.18497942,0.8178364,0.9982707,-0.2217436,0.04490038,0.0057652555,0.001574978,0.05897255
223,13,15,L13H15,0.04852569,0.03405463,0.0031127047,0.16843504,0.0031731636,0.7974007,0.3924097,0.06650121,0.04657504,0.0056105726,0.3026501
224,14,0,L14H0,0.025811391,0.017862875,1.9561307e-05,0.07908607,0.012128159,-0.48442823,-0.35046032,0.043678533,0.0219962,0.00014693578,0.12965249
