,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
63,5,3,L5H3,0.07512534,0.022086363,0.00026707092,0.009417552,0.0021148454,0.61380863,0.655548,0.100948766,0.043228496,0.00095478917,0.050396465
64,5,4,L5H4,0.0509578,0.004037945,0.0,0.0037015532,0.0032424731,0.2515647,0.12201867,0.07462819,0.012304346,6.419687e-08,0.025781883
65,5,5,L5H5,0.12086529,0.07325134,0.007861161,0.17942977,0.92085385,0.95171803,0.74427694,0.13087568,0.024844073,0.0036932288,0.083343655
66,5,6,L5H6,0.05095556,0.00039730655,8.9807315e-07,0.00017825763,0.0022632545,0.4685471,0.5037954,0.07901549,0.0009783953,8.665527e-06,0.0014548962
67,5,7,L5H7,0.06547739,0.002238406,4.803746e-05,0.0025959439,0.0043742196,0.8690188,0.95253587,0.1013042,0.0043022167,0.00013744851,0.008774806
68,5,8,L5H8,0.045756597,0.021973344,0.00034823566,0.019813765,0.008478117,-0.15305439,-0.6507165,0.0676365,0.021481905,0.00068200706,0.024390956
69,5,9,L5H9,0.082685255,0.023758106,0.0,0.07559418,0.009225766,-0.5742984,-0.9316279,0.12283496,0.02421316,0.00019208016,0.10013256
70,5,10,L5H10,0.14023946,0.02944423,0.0023549567,0.06232149,0.00845234,0.9468925,0.97915107,0.19706166,0.036320068,0.003164866,0.083686635
71,5,11,L5H11,0.006478866,0.02194033,0.0,0.07380814,0.004524479,-0.9885687,-0.99725866,0.022327678,0.026716374,0.0,0.096435174
72,6,0,L6H0,0.104406245,0.004984702,0.00010791967,0.0023148535,0.0019824086,0.74733746,0.9613031,0.143675,0.014133629,0.0003780904,0.012256285
73,6,1,L6H1,0.05440958,0.0046173553,0.0013155917,0.07264361,0.0042149983,0.85432625,0.75017786,0.10437927,0.0076184445,0.0024039233,0.14986753
74,6,2,L6H2,0.056667984,0.02530681,0.001424463,0.08174784,0.0038181024,-0.3894811,-0.38066593,0.07373166,0.034742743,0.002255077,0.15042867
75,6,3,L6H3,0.08138792,0.013959412,0.000546106,0.0275629,0.0036597836,0.26055837,0.64297867,0.121390134,0.022287821,0.0013786394,0.06963183
76,6,4,L6H4,0.1346295,0.029845646,0.0033781275,0.10332069,0.006873768,0.9748374,0.95577693,0.19631268,0.034453128,0.0041715326,0.12994114
